text,author,date,like
"Happy Birthday Hannah! Your content is awesome- so polished and professional but fun too! I've never actually done this before tho I have been subscribed for a while now, but I'm a real one! PS LOVE your haircut!! <3",@libbyjordan5361,11 ay önce,0
HAPPY BIRTHDAY HANNAH!!! Keep it up girl!!,@jazburgos3893,11 ay önce,3
"Proud of you for managing to do this, you have a lot of nice stuff!",@LadyStephanieArtist,9 ay önce,0
"HAPPY BIRTHDAY LOVE you’re videos are so great and inspire me to clean cause when you do it, it looks so aesthetically pleasing <333",@sophiec3415,11 ay önce,0
"HAPPY BIRTHDAY, QUEEEEEEEEENNNN!  seeing you grow (in every way) has been an incredible journey!",@beatrizferreira1830,11 ay önce,0
"HAPPY BIRTHDAY HANNAH, YOURE AN ABSOLUTE BEAUTY AND I LOVE YOU",@pratibha2551,11 ay önce,0
LOVINGG the closet clean outs! And happy birthday,@Petraruiten,11 ay önce (düzenlendi),1
I can't imagine NOT wearing a bra. The only time I might be without one is when I'm home alone lol. Having a tank underneath is a must for me I wear them all the time ,@linal3489,11 ay önce,16
happy birthday queen!! the only way i can clean my room is when i’m watching you!! thank you so much for the inspiration and motivation!! <<33,@Maddy-sp5md,11 ay önce,0
"Happy Birthday, Hannah!  I hope you had a fabulous weekend.  My birthday was yesterday and had a great weekend with family.  Funny, I'm nowhere near 23 years old.....51 here!  Found your channel about 6 months ago and you inspire me so much.  I'm retiring in 5 weeks and I'm totally inspired to start a new career and work from home.  You are a true inspiration.  Keep on keeping on, girl =)",@lorieverhart7151,11 ay önce,0
HAPPY BIRTHDAY QUEEN!!!!! Thank you for inspiring millions out there  including me to bring up the best version of ourselves...you are just freaking amazing...Stay blessed stay beautiful as always and keep shining..... We all just love you so much,@klaranasinghe185,11 ay önce,0
"Happy Birthday Hannah!
Thank you for the amazing content, forever grateful",@Rita-pu5ed,11 ay önce,1
HAPPY BIRTHDAY HANNAH! I’m so glad I get to say this to you! I love your videos and Ik so glad I’ve finally gotten a chance to sit down and watch one of your videos for the first time in a bit,@lexy922,11 ay önce,0
"This is by far the most enjoyable closet vid I’ve ever watched. I was almost in tears laughing and I haven’t even made a drink yet. The bra thing, Yes! Same. Don’t want to wear a bra…damn too jiggly…every day ",@spiritbeingapotheca3430,9 ay önce,0
HAPPY BIRTHDAY HANNAH. I started watching your videos when I saw your New York vlogs. I love binge watching your videos after a long day of work or school and you inspire me to do what my dream is. You are so amazing and you have grown so much,@skylarschaub657,11 ay önce,0
"Happy birthday princess girl, love all your videos specially the organization ones, you’re amazing ",@MariaEduarda-zz2kb,11 ay önce,0
happy birthday hannah!! this is giving me motivation to clean out my closet and literally everything i own so i can have a fresh start when i go to college from ut to pa in the fall!!,@savannaerickson9583,11 ay önce,0
Happy birthday hannah. You're literally a queen. A very huge inspiration for me as i also have similar life issues to yours. I love you and you are my favourite youtuber just wanted to say this. Happy birthday queen.<3,@mac5360,11 ay önce,1
"Hey Hannah, you did an amazing job cleaning out your closet! You’re the real one ",@cameronmitchell9359,11 ay önce,0
WE LOVE A CLOSET CLEAN OUT VIDEO! Do as many of these as you want girl :),@millennialvlogger5504,11 ay önce,2
"Happy birthday Hannah! Hope you had the best day. Loooved this video, did this last week and it feels sooo good!!",@senta.louisa,11 ay önce,0
Great job and so inspirational! Happy Birthday Hannah!!,@sherij7330,11 ay önce,0
Happy Birthday!!! your a real one for giving us content on your special day. hope your having a great one!,@shar__,11 ay önce,1
I’m a real one  and was so excited to see another declutter from you cause I loved the last one also I turned 25 on April 10th  and happy late birthday ,@tawneerei4527,10 ay önce,0
"I totally understand you, sometimes it is a bit difficult to see what clothes should be getting rid of. I was told that you should put the clothe on your cheek and if that certain clothing doesn't bring you joy then you should get rid of it, as well as if you know you're not going to wear something again donate it, this strategy has definitely helped me a lot when i declutter and organize my clothes. Also Happy birthday queen !!!",@janinneaguayza4999,11 ay önce,0
"Happy birthday queen, hope you have an amazing day because you deserve it!! ️‍",@abrilreyesespinoza4234,11 ay önce,0
"happy birthday hannah!! i’ve been watching you before you transferred colleges and I can’t believe how far you have come so fast! your videos are so inspirational to me and want me to live a better life but still be real and have real expectations for things, thank you for making ur videos and i hope you have an amazing day!!",@lynadinh7408,11 ay önce,3
Happy birthday Hannah! you deserve all your success !!,@omarbadawy7715,11 ay önce,0
Happy birthday!! This is giving me motivation to clean out my closet as well ,@emmajones5891,11 ay önce,1
"Heyy Hannah, I have also started to clean out my room and I’m feeling soo much better",@Adelina.Cesaltina.G,11 ay önce,3
i always feel so much better when i declutter my closet! thanks for the inspo & happy birthday ,@_adventuresofsami,11 ay önce,0
happy birthday queen!! literally did a closet clean out yesterday and so happy you filmed another ,@jadawashington8803,11 ay önce,0
"PEOPLE CAN DO HARD THINGS"" I love that  I'm doing this today and ... let me tell ya... I feel ya , I'm also a massive hoarder of clothes, but we've got to remember we can donate them to charity and those lovely pieces can make someone else's day",@natashachristine,11 ay önce,0
I love a good closet clean out video and I love your hair it looks sooo good  happy birthday ,@lisavanhilten3557,11 ay önce,0
I did this like a week ago and I feel much better! And also HBD HANNAH!,@saihari414,11 ay önce,1
"babe, the editing is FANTASTIC!!!! HOLY MOLY you’ve grown such much as a youtube and i love seeing how you improve over time!! love you ",@zoe-en1op,11 ay önce,0
Happy Birthday Hannah!!! I hope 23 is your best year yet! I love you ,@isabelagbim8637,11 ay önce,1
"happy birthday hannah!! you’re one of my comfort youtuber ever, i hope you know how impactful you are in your subscribers life",@brits5440,11 ay önce,0
"Happy Birthday Hannah! sending love, light and happiness your way <3",@prachipandey6167,11 ay önce,1
Happy Birthday Hannah! I've been a real one for a long time and you've been my favorite youtuber since I found your channel. Love you and your videos,@stephanieyariann1664,11 ay önce,0
Been waiting on the edge of my seat for this ALL DAY. Happy Birthday queen <3!,@sunandseaforever1002,11 ay önce,2
AHHHH I LOVE YOU HANNAH!!!  love all your nyc content!!,@addisongreen9567,11 ay önce,6
"Happy birthday Hannah Thank you for being my favorite YouTuber and thank you for make my day happier

Wish you all the best queen",@gabisantana6143,11 ay önce (düzenlendi),0
I'm literally cleaning and organizing my closet tomorrow!!!!! Your video could not have come at a better time!!!! Locked in for motivation honey!,@thecozyspot3911,11 ay önce,5
Happy Birthday!!!!!! Something my mom did for me when we were cleaning out my closet was make a quilt out of a lot of my old sweatshirts that I knew I wouldnt wear anymore but had my high school or my name on them and now I have a really nice sentimental piece thats multifunctional!,@maemacfarlane5604,11 ay önce,0
Whoot you go girl! Happy Decluttering Birthday Vibes ,@nesxya,11 ay önce,0
"Happy Birthday Hannah! Have an amazing day, I'm so grateful for your uploads, and I always look forward to every Sunday when we get a new video. Love you bestie xx stay safe.",@LK-bg6un,11 ay önce,0
"Happy Birthday Queen! I've Known You Since 1.5 Year And You've Made My Life So So Better Since Then. I Really Like Your Videos As I Can Relate To So Many Things. I'm Also A Coffee Lover Hehe!. You're Like An Elder Sister To Me️ Lastly, I Hope You Have Many More Amazing Years Ahead <3",@Lalaland11000,11 ay önce,1
Happy Birthday Hannah! You're a real one ,@ClarinetsForever223,11 ay önce,0
happy birthday hannah ! ️ love your channel and your vibe ,@canishapugh5505,11 ay önce,0
HAPPY FREAKING BIRTHDAY!!! Such a special day! can’t wait to see more years of your channel.,@melindacordova_,11 ay önce,0
"Happy Birthday! You're an inspiration and I still love watching all of your videos, old and new lol!",@jazminemackenzie2344,11 ay önce,0
Happy birthday to you . Great video by the way as I totally feel the same way when I comes to a cluttered space. There's lived in but once it gets to a point and it's like purge this baby. Hope you have had a happy birthday beside the whole closet cleanout and may the rest of the year brings you joy,@dreamingofpemberly,11 ay önce (düzenlendi),2
HAPPY BIRTHDAY HANNAHHH!!!!! SENDING LOADS OF LOVE AND HUGS <333,@ariyatabassumabdullah1143,11 ay önce (düzenlendi),0
Happy Birthday!!!! I love watching your videos and you are such an inspiration!!! Keep being awesome!!!!,@annabelcluck5683,11 ay önce,0
A little organizing tip that could help you save space is replacing all of your fat plastic hangers with the thinner velvet ones. It’s amazing how much more you will be able to fit!,@moondreamerpublishing4036,11 ay önce,0
"First of all - happy birthday!!
Secondly - I really loved the editing in this video, it just made it very funny and enjoyable to watch ",@ellarieger5835,11 ay önce,0
Happy birthday!!! I literally turned 23 two days ago so I completely understand all these feelings you're having,@audreywidmier1289,11 ay önce,0
HAPPY FREAKING BIRTHDAY!! also how did you know I was planning to do a major closet clean out today too???,@oliviahaga9126,11 ay önce,0
"AHHH HAPPY BIRTHDAY! Hope 23 treats yo well, and I love these cleaning videos!",@user-toomany,11 ay önce,0
"Happy 23rd birthday hun! I remember being 23, I had my first child. I enjoy your videos and you’re a real one! Enjoy your birthday!",@SharineWalker,11 ay önce,0
Happy birthday Hannah!  loved the video! Can’t wait to see all your content as 23 years old ,@kateshorten9205,11 ay önce,0
Duuude i thought the editing couldn't get better!! HAPPY BIRTHDAY HANNAH <3,@soukainahmaida4002,11 ay önce,0
"HAPPY BIRTHDAY QUEEN!! love you and your videos, ive been watching for a couple years and it’s been so amazing and inspiring to see how you’ve grown, keep up the good work girly and i cant wait for the next one! hope you have the best bday, you deserve it",@brxndx4069,11 ay önce,7
Happpyyy birthdayyy!!!!  I drank water everytime you say capsule and I’m fully hydrated now  This was refreshing to see. It’s ridiculous but I am a willing victim of your repetitive closet clean outs!,@itsooyaaa_,11 ay önce,0
I wish you the happiest of birthdays <3 thank you for the wonderful company through all these years.,@makingorownhistory,11 ay önce,1
HAPPY BIRTHDAY! have a fantastic celebration after such a refreshing decluttering ~,@colleen5236,11 ay önce,0
Happy Birthday Hannah! Have a lovely day! I love your videos! I always look forward to Sundays when you're on! Have a great week! ,@cherylzink3612,11 ay önce,0
"Happy Birthday ICON! I feel the same way about everything in my closet. I just got rid of 4 bags of stuff, so progress!!",@clairelolyeah,11 ay önce,0
"Whenever she posts a new video it just always puts me in a good mood! Also, I’m a real one hehe ",@MaryamShuaib,11 ay önce,0
omg happy birthday hannah!! your videos inspire me so much so thank you️️️,@bellabrune2881,11 ay önce,0
HAPPY BIRTHDAY HANNAH!!!!! I hope that today is a great day for you! <3,@sarahgreen7956,11 ay önce,0
I LOVE hearing you describe New York as home. Makes me sooo  happy,@Piano4life97,11 ay önce,0
Happy birthday Hannah. You are surprisingly beautiful and your beauty is surreal. Your eyes are amazing,@juniorchavesopicassodeyahu988,11 ay önce (düzenlendi),2
"Happiest birthday Hannah!! ️️I love you and your work so much I hope you have a really fun 23rd, sending you so much love and happiness!",@parul8247,11 ay önce,1
Happy Birthday Hannah   Wishing you another great year! ,@brendacramton1665,11 ay önce,0
"Happy Birthday!

Also I thought I would leave a little tip that helps me get rid of things:",@alessiastar2105,11 ay önce,0
HAPPY BIRTHDAY ️ your vids have such cozy and comforting energy ,@BrielleJuliet,11 ay önce,0
"this is the first video of you im seeing and im looking for the other closet cleanout videos now,love the vibe of this video",@kimsky104,10 ay önce,0
Happy Birthday Hannah! As always incredible video!,@errivera98,11 ay önce,0
"HAPPY BIRTHDAY HANNAH!! Wish you all, the best!",@lizaruleva4692,11 ay önce,0
happy birthday! hope you have an amazing day as you deserve it queen ,@plantbvby,11 ay önce,0
i love these kind of vids they motivate me to clean out my closet too lol,@epicaashuu1887,11 ay önce,0
Happy birthday Hannah hope it’s everything you dream of it to be!!,@rileypaul9523,11 ay önce,3
"Way to start my another year on this fcked up world productive, cheers to us Miss Hannah! Happy Birthday!",@user-hr7vt7wp4j,11 ay önce,0
Happy birthday Hannah I absolutely love your videos ,@myahasarah507,11 ay önce,0
Happy Birthday you gorgeous queen! <3 Love your videos as always!,@ellielink9444,11 ay önce,0
Happy Birthday!!!! Love the vid (((: decluttering is always great,@heatherc5434,11 ay önce,1
Happy Birthday Bestie!!! Sending you lots of positivity!!,@Dana-fn5zt,11 ay önce,0
i’m gonna show this to my mom to convince her to have my own room ,@samiaosmanoriginal,11 ay önce,0
I have this issue! You never know when you’ll need or want something after you throw it out.  I definitely need a closet clean out though.,@morganvalentine6692,11 ay önce,0
"HAPPY BIRTHDAY BESTIE 
also you stopping everything to take a call from your friend who needs you? we all need a friend like you ",@kendallfarr9357,11 ay önce (düzenlendi),0
Happy Birthday beautiful closet clean out  Queen!!!,@christinchri,11 ay önce,0
happy birthday hannah!! im so glad i found ur channel years ago while i was figuring out college life.,@rubyavila904,11 ay önce,0
"Happy bday, to my favorite girl on YouTube! You are amazing, Hannah! I wish u so many good things! You deserve to achieve all your dreams! Love u ",@samybarcellos3522,11 ay önce,0
"welp gime for me to go cleanout my closet too ️ i’ve been putting it off for a while but i’ll take this video as a sign HAHAHA also, HAPPY BIRTHDAY HANNAH!! ",@trixiasharmaine4510,11 ay önce,0
"Happy birthday, Hannah! Sending lots of love ️",@Laura-zy8uf,11 ay önce,0
Happy birthday Hannah!!! Hope you're having an awesome day ️️️,@salleycat,11 ay önce,0
"happy birthday Hannah️ we love you, I love you have a great day queen and I already cannot wait for your next video",@barbaraberezowska397,11 ay önce,0
"Happy birthday Hannah, I'm a big fan of you and I have watched videos for a long time. I' m also happy because of the development of your channel",@ThuyBui-pb9tn,11 ay önce,0
happy bday hannah!!! love u sm i hope u have an amazing day. gonna be watching this vid as emotional support while cleaning my room <3,@joafrz,11 ay önce,0
"Hahah first time seeing your content and it’s so good!!! I was cleaning out my closet and I’m going thru the feelings. Like why have I kept these things thru multiple moves, relocations and weight fluctuations? I’m done hahah",@AL-gh2zz,6 ay önce,0
ahhh i needed inspiration to clean out my closet!!!!! love to see it,@Hollymodz,11 ay önce,0
Happy birthday Hannah! I hope you're having a wonderful day!,@hockeychick127,11 ay önce,0
"Getting rid of clothes is so hard, I always end up thinking there's gonna be a day I might need a certain piece and then boom, stored and never used again...",@estefaniazila,11 ay önce,0
Happy birthday Hannah   !!!! I hope you've a great day with family and friends,@amnoturgurl9323,11 ay önce,0
happy birthday hannah! u are so beautiful and im still in love with your new hair,@bernadettemary2135,11 ay önce,0
its okay to be a perfectionist and we would watch cleanout vds how many however times u post ... much love<<<<<3,@prisha25,11 ay önce,0
"a day late but Happy Birthday Hannah!!!  hope you had an amazing day, you deserve it ",@jacquelinetaylor42,11 ay önce,0
Happy Birthday Hannah  Hope you are having a wonderful day ,@katerinamarkopoulou6393,11 ay önce,0
Happy birthday queen!! Can't believe how fast you're growing up ,@nataliak.9986,11 ay önce,0
"Happy Birthday Hannah!!! ️‍
You're the best ",@user-bj5zf7rt5g,11 ay önce,0
Happy Birthday Hannah!! Hope you have a blessed day.,@sophierivera,11 ay önce,0
