text,author,date,like
I honestly can pump out a video in just a few hours with this computer compared to my older MacBook it would take me allll day. I can't wait to get mine,Madyson Ancell,10 ay önce,4
"Though am not going to buy either of this, as my task does not demand these beast machines. But still, thoroughly enjoy watching the Tech videos like these.",Karthikeyan S,10 ay önce,0
I have watched a handful of videos on the new MacBook Pro and I appreciate the real world application shown in this video. Also I think it’s time to throw down again with Linus Tech Tips and do another Mac vs PC video editing contest. Whoever can make the best video on a laptop without plugging it in!,Haniel Massoud,10 ay önce,0
"I have absolutely no use for these laptops, nor can I afford them, but Justine’s excitement legit makes me wanna grab a credit card and order one right now!",MVIVN,10 ay önce (düzenlendi),7
perfect marketing energy in this demo. good job Justine i truly loved the new MacBook pro specially the maxed out 16.,Abdulrahman khan,10 ay önce,0
"Honestly, I wish I could still get excited enough over things to get teary opening a new laptop ",tipoomaster,10 ay önce,12
"Justine, your reactions are amazing <3",Momo Gaming,7 ay önce,0
"I'm not sure, but I think Justine might be slightly excited about these laptops...

I really like that they went for a bit of a retro look -- I think the older Macs look cooler, and I've nearly cut myself on the 2018 MacBook Pro, so those rounded edges are nice to see. Plus ports! Very very glad they added ports back.",DoctorX17,10 ay önce,1
Awesome review! Do you recommend 32 or 64 gigs of RAM?,Mark Anderson,10 ay önce,0
I ordered the base 14” and I’m SO INCREDIBLY EXCITED!! This confirms every decision I’ve made and I’m so ready to edit 4K HDR and or ProRes because this is going to shave HOURS of time.,Eshu Marneedi,10 ay önce,19
Justine unboxing any apple products are the best thing to watch when you're feeling down... it guranteed to make you smile at least,BassAnup xStringer,10 ay önce,14
Great analysis as always iJustine,Khalid Omar,10 ay önce,0
"Much appreciate to see the maximum max model together with the base model. There is no doubt M1 Max will conquer Justine’s massive workflows but it still be impressed to see how this base or ‘binned’ M1 Pro could also handle some play back work, which make me feel more confident on believing this base model would be the best choice for the most of users who did basic jobs and some creative work on it. Well done!!!",锂信号Signal Li,10 ay önce,0
"After watching this video, it made me instantly go and buy a new macbook pro. Thank you Justine.
Apple you need to pay her.",ZG,10 ay önce,0
I really love the way it looks ,Alyssa Mariah ‘s channel 🪷,10 ay önce,0
That featuring with Nathan is really cool thank you iJustine for the quality content as always,Jacob,10 ay önce,14
THE best review of the new MB Pros! Thank you Justine!,Christian Canalita,10 ay önce,0
apple did great with the design and ports. Am still wondering though why its still not a touch screen for such a premium device. Apple just add the touch screen simple,Evans Walter,10 ay önce,0
"Awesome! These 14” and 16” inch MacBook Pros will be so powerful, I will choose the 16” model as my best and the 14” model, I will give it to my other fans.",Samuel Sunshine Shi,4 ay önce,1
I love her so much  I wish she made other types of videos,Falmata Bukar,10 ay önce,0
Those things are real computer masterpieces,Vladimir Olef,10 ay önce,0
I was digging for SOMEONE to do work on the base model 14 instead of benchmarking an M1 Max. This video made me feel very happy about getting the base!,Nazenko,10 ay önce,4
Its Impressive from Justin to show where these macbook pro are useful... I guess Apple should consider her as their    marketing Head...  easily making people understand how and where this product is applicable,Shoker Rocks,10 ay önce,0
"Me, pre-ordering the base model: Worried

Me, now : I think I'll be fine.",Tommy Oliver 3D,10 ay önce,9
Wow! These look really powerful! I've been doing really heavy editing for my youtube channel on my 12 year old laptop. It sucks. I wish I could buy this beast.,HistorVical,10 ay önce,0
I liked this video as its not about how cute the macbook pro is or anything. I liked the way it was put to test with so much load and demonstrate its capability to all! Good one!,crazybubble,10 ay önce,0
I am impressed and now I am truly sold on Apple's silicon. Thank you Justine.,ricky v,10 ay önce,1
I think this is what a sea-change feels like. I wish I could feel that change as keenly as these two!,Chris Ashton,10 ay önce,3
Can't wait to see the performance with mimoLive! The best post production is no post production! ,Mein Deutschkurs mit Johannes,10 ay önce (düzenlendi),0
Please do a memory usage test. This is a BIG deal if you use multiple apps at once. FCP is crazy fast on the M1.,Joseph Haubert,10 ay önce,0
It so feels like the revamped 2013/2014/2015 MacBook Pro. Definitely will get it two years after its release date for the price to drop. The 2013 MacBook Pro will so wear out by that time,Will TheVideoMaker,10 ay önce,0
"Just got mine yesterday, tried for 2020 mba but wasn’t suitable for me. I went to pro 14” mainly because of this video (didn’t try to take magsafe off like that though) thanks for this video and keep up doing entertaining videos!!! ",ToeB91,6 ay önce,0
"You know Justine is a goat, when she adds a special element by bringing in a tech layman and getting his raw reaction to the power of the M1.  GREAT VIDEO!",Kenneth Bandera,10 ay önce (düzenlendi),3
"I’m so hyped. I ordered the fully loaded 14” and I LOVE how they look like the classic power book G4. I thought that was an awesome design. (I used to have one I bought from a surplus store for a low cost computer program I was running.)
Edit: IT’S NOT EVEN BREAKING A SWEAT I definitely bought overkill for what I’ll be editing but I bought for my ambition, not my current situation ️",Linny,10 ay önce (düzenlendi),5
Great review…especially like how you reviewed the 14inch base model with 8k edit. The other YouTube techies just reviewed the 16inch max.,BOB M,10 ay önce,0
