text,author,date,like
I’m pretty sure people will use this to play games rather than use it as an iPhone,Christian Rodriguez,10 ay önce,1
"I dont really like this idea...

Microsoft sells a mobile device which runs Android..
I've watched MKBHD's video about this and he mentioned many key things. There are tons of SW issues and bugs at the moment.",MRZsiir,10 ay önce,0
Who makes the magnetic case? Its not on the Microsoft website?,Michael Bando,10 ay önce,0
I watched Marques and hated the phone and watched iJustine and want the phone LOL,Dillon Chan,9 ay önce,1
,Tech From A2Z,10 ay önce,0
,De mel Production,10 ay önce,0
Yes new video!,Wyatt,10 ay önce,2
"Iam here after watching this from Windows Central, lol",Abdul Malik,10 ay önce,1
"A sharp knife is safer than a dull knife.  I am a professional chef.  ""Here within an Hour""  I wish I could afford a surface pro..I am saving money for a medically necessary surgical procedure..Medical expenses come first unfortunately.",Stephanie Fritsch,10 ay önce,0
it's the surface tew-tew. LOL,Okafor Michael,10 ay önce,0
Now this I like.,Dante,10 ay önce,0
Tech Burner Viewer Be Like :- Bhabhi ,Binod Tharu,10 ay önce,0
This is upsetting: what's the point of pre-ordering (the day of announcement even) and not getting the product the day it's launching!? I love your reviews but it pisses me off that I didn't get mine yet.  Never pre-ordering again unless I know there's an advantage!,conartistic,10 ay önce,0
why are you the only reviewer who loves the duo 2....$1500 for this uck!,Eric Rosner,10 ay önce,0
good,Mohamadreza Ahmadi,10 ay önce,0
You are that excited over the surface Duo? Faf,Skeleton Report,10 ay önce,1
Hey how many smartphones do you have,Jef,10 ay önce,1
,Travis Garnett,10 ay önce,0
Hi Justine You,Rebbecah Israel,10 ay önce,0
Is the cover case just one side? Is that a joke?,Terry Situ,10 ay önce,0
hi! So you promote a give away on other videos and then you don't send the product after requested to send you money? THIS IS A SCAM!,skatalize,10 ay önce,0
Hi Justine ️.,Tony Rodriguez,10 ay önce,1
Nice,Namashivath Saravanan,10 ay önce,0
How much ?,Alfred Albert,10 ay önce,0
You have so much things but you just use it for little so you need to use everything things you have too,it's about gaming,8 ay önce,1
Good,LEE CHIN LEONG,10 ay önce,2
️️️️️,Rajendra Davey,10 ay önce,0
first comment from nepal️,Sabin Gautam,10 ay önce (düzenlendi),1
I have the duo 1 lol has lots of glitches and after 4 months today stopped working I have an appointment in best buy tomorrow for warranty,meme NOPro_22,9 ay önce,0
What is this for?,Tom S,10 ay önce,0
Team Lefty ,Kylo,10 ay önce,1
The fact that it can't lay or fold flat anymore.... Ugh...,Alf Lenni Erlandsen,10 ay önce,0
"Nice but not pocketable, Fail Microsoft",Lazzar,10 ay önce,0
,Md Saqib Ans,10 ay önce,0
When will you unboxing Pixel 6 pro?,Ram,10 ay önce,0
Love you,Heather Astbury,10 ay önce,1
"marques didnt mention the stuff youre talking about, very fishy",Muaynudeen Sangay,10 ay önce,1
So windows phone is kind of back?...,jeremy enjaynes,10 ay önce,0
Wheres the Neo though?,Sebbir,10 ay önce,0
Nah this phone is a big no from me,Flávio Fonseca,10 ay önce,0
She's so sweet,DAVID GARCIA,10 ay önce,0
Good morning Justine,Edward Sanchez Productions,10 ay önce,0
C  type?,Lucky Roy,10 ay önce,0
This vs MKBHD lol,Dougie James,10 ay önce,0
Justin forgot to put a link to buy it.,Aaron Hendrickson,10 ay önce,0
Woooow,aliakbar Rasouli,10 ay önce,1
You look different in 2008 or 2007,The joker,10 ay önce,0
You're the only reviewer that seems to like it ... how much they paying you! lol,digitalave2,10 ay önce,0
Why would they have a sequel on crap product?  It's going to be half price after a few months.,Ken T,10 ay önce,0
You need to answer those 10 text messages,A toda madre,10 ay önce,0
I dont like this tablet its old school tech circa 2009 nintendo DS and sony tablet P. Also at 1600 bills microsoft are smoking on something strong..,fendi gucci,10 ay önce,0
A phone or a tablet,Angel And Liam,10 ay önce,0
Justine my favorite blondine,mitchel marvin,10 ay önce,0
Its a ds 4XL,I404,1 ay önce,0
HI crazy,Maathulan,10 ay önce,1
Like LG,jp lipura,9 ay önce,1
Cool Justine,starbook5,9 ay önce,0
justin is getting old,zidan khan,10 ay önce,0
Double Bubble...,tibor kovacs,10 ay önce,0
and this is better than samsung fold and flipz,altintosh,10 ay önce,0
3DS XL,PC_PRO,2 ay önce,2
очередной ширпотреб..лучше АЙФОН ПРО МАКС 13 НЕТ  И НЕ БУДЕТ,Suliman sultan,10 ay önce,0
