text,author,date,like
Love your videos !!! But man so sorry about your car being broken into !! Your great attitude about things inspires me I would of been gloomy and pissed off lol then again u really can’t do much about it.. the only way out is up  got my MacBook Pro stolen years ago from my car .. I don’t think I ever got over that tbh lol,Kit-Kat,11 ay önce,0
wow that dolly zoom looks awesome,Zhen Yao,11 ay önce,0
"Are the phone clips on the 4 and the 5 the same?
My case is large and I want to get the 4, but I can only find clip extenders for the 5.",CollieAgility,9 ay önce,1
Great content!,Arnold Podcast,11 ay önce,0
What is the resolution for Timelapse? 4K or 1080?,Howie HAU BOON HUAT,11 ay önce,0
I bet you can use the hand grip for other purposes :),MyMusic,6 ay önce (düzenlendi),0
"Love it, but won't be purchasing. I got the OM 4 last year and it has been barely used, I know this one has cooler and significantly important features/innovations, but gotta make the most of the other gimbal I own.",Omayra Perales,11 ay önce,0
Superbe vidéo !!! merci,philippe ancel,11 ay önce,0
Hi there….where can buy the additional light for gimbal? Looks interesting,Hizami Roslan,11 ay önce,0
It really should have been MagSafe compatible.,Keegan Goerz,11 ay önce,0
I can already imagine the crane type shots with that extendable arm.,Nathanael,11 ay önce,0
Where did you get the add on with the selfie light?,JBleachy,10 ay önce,0
"Awesome video, thank you.",Nicholas Ingel,11 ay önce,0
"From where to buy that amazing phone mount, having flash light in it
Introduced @10:43.
What's its name?",ToNꓕ,6 ay önce (düzenlendi),1
"Funny story: I got myself a DJI om 5 for Christmas and taken it out to the pit when I went out 8 days after I got it. I left it in the pub and I had it for 8 days. I'm looking for some cheaper alternatives ,like the smooth X, because I'll probably leave it somewhere again.",Joel Garner,6 ay önce,0
"Do you know if its better than the OM4 when filming with the 13mm Ultra wide camera on the iPhone 11 or 12? 
 It was not fixed on the Om4 either but much better than on Osmo 3 where it was almost unusable due to visible gimbal in the footage",Richard Larssen,11 ay önce,0
Would this work with a OnePlus 9 pro?,Brummie On Tour,9 ay önce,0
Best review so far!! Thanks you you made me buy one. Btw. Happy bday to Jenna ,Inkahustler Podcast,10 ay önce,1
"But he's driving and striving and hugging the turns
And thinking of someone for whom he still burns…",Parrish Turner,11 ay önce,1
I'm sure that guy was just a huge fan being starstruck ,Dante,11 ay önce,5
As soon as I saw this was released I came to your page but no vid. Glad you uploaded because of love your creativity using this type of things.,JCU,11 ay önce,0
I´m so gonna buy the OM 5. BTW. Where is the lamp in the corner from?,Eva Heimisdóttir,11 ay önce,0
It looks so cool.,Aesthetic rose 🌷,11 ay önce,0
How is the load capacity?,MUAD' DIB,11 ay önce,0
"LETSSS GOOOO , thought this would release next year :D",Temporary,11 ay önce,9
