text,author,date,like
Yeah of course i will notice the difference when i cant afford the lite and not the oled,Vidoje Đoković,2 ay önce,0
We need more lady video game players.,Rodrick Davis,8 ay önce,1
I wish the dock would change and the battery life would be longer,Carlos Oliva,7 ay önce,0
I love your videos!!! i hope you are ok from your blood clot. I am getting this oled nintendo switch on payday.,Cheryl Allred,3 ay önce,0
I have been waiting for this video!!!,Melanie Fernandez,9 ay önce,0
new office looks realllllyyyy cool,Zexxo,9 ay önce,0
"If there is ever a pro version id want to see a joycon redesign, wireless charging, upgraded wifi chip/location, and aluminum housing. They need to drop the price of the original Switch to $250 and make the Pro $400. 

If a Switch 2 comes out then id hope to see 4k @60fps and a Switch app that allows you to play on your TV without a dock.",Night NDay,8 ay önce (düzenlendi),0
"Hi iJustine! This is Mike from Nintendo Academy with a special message from the Future! Switch OLED? It turns out it DOES play in 4K resolution! Nintendo also made plenty, taking away the power out of scalper hands! YAY! Love the OLED :) lol",Mike Odyssey,9 ay önce,0
HOW DOES IT FEEL TO LIVE MY DREAM!!!!!!!!!!!!!!!!!!!!!!!!!!!,iAqualix,8 ay önce,0
I get my white oled switch today can't hardly wait!!,Cheryl Allred,2 ay önce,0
I have the lite version I really want the oled one primarily to play with my family waiting for target to release some more,Anthony M,9 ay önce,0
"I don't want OLED, I want 4k :(",Kalvin Patel,9 ay önce,1
"Justine, You're from western PA. And you stayed in Maryland? Pennsylvania has soo much more to offer. Also have you been to Shenandoah National Park in Virginia? That's my favorite place to hike. Usually stoney man trail we hike, it isn't difficult. Also love your vids as always.",Cameron P,9 ay önce,2
This made my day,Avery Hosler,9 ay önce,0
"i love ijustine, she's such a real ordinary person, not to deep but not not stupid either. wifely material for sure. JUST BE YOU.",james wilson,9 ay önce,0
Does anyone know where I can get those snes and n64 controllers still ?,The Modestonian,9 ay önce,1
that nostalgia is definitely a real thing!!,Joey De La Rosa,9 ay önce,0
