text,author,date,like
"I’m so happy I pre-ordered the 13 Pro Max in gold because pink is not available. I thought it was gonna be like gold but more like iridescent gold based on your video, so happy️",Serenity Beauty,11 ay önce (düzenlendi),17
Officially obsessed!,Queen Kam 101,11 ay önce,0
I wish the base versions had the sierra blue instead of the pacific blue.,John Smith,11 ay önce,0
"Apple hear me out for the iPhone 14: 
1: no notch
2: no charging port only mag safe
3: option that you can switch from front camera to back camera WHILE recording",Ay S,10 ay önce,8
"Nothing puts a bigger smile on Justine's face than seeing each year's iPhone for the first time! 

It's so funny but wholesome at the same time. ",ThreeTwentyTech,11 ay önce,336
You already know it’s so exciting watching a IJUSTINE unboxing  video simply cause how fun they are watching good job my friend ️,Chris playz,11 ay önce,0
Justine's energy level is more than the upgrades on the iPhone's.. her videos are just so awesome !!,sexi7o23,11 ay önce,0
Ive always loved her energy . She gets excited about iPhones like I do about shoes ,CHITUS💙⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻,11 ay önce,1
"The Sierra blue looks STUNNING!! I ordered it and was a little unsure because I love the darker pacific blue, but this reminds me of the Pearl blue on the game boy advance SP which I LOVE. I’m so excited for Friday!!!!",DON'T READ MY PROFILE PICTURE,11 ay önce,0
"At first I was like ""why is she censoring ""siri"" then I thought about it SHE'S NOT TRYING TO ACTIVATE OURS IF SHE'S PLAYING THROUGH SPEAKERS. A QUEEN",laurien desler,11 ay önce,1
You do an amazing job in a male dominate tech world !! well done keep it up,sehhi vooty,10 ay önce,3
You already know it’s so exciting watching a IJUSTINE unboxing  video simply cause how fun they are watching good job my friend ️ wow,Chris playz,11 ay önce,0
Ive always loved her energy . She gets excited about iPhones like I do about shoes ,Maria Hotgirl Vlogs,11 ay önce,86
It's Amazing ,Mohamed Rahaly,11 ay önce,1
May I just say thank you for muting out the audio when you said ‘hey Siri’. I think all Apple uses appreciated it ,Michelle Jones,11 ay önce,1
Your hair looks so good. My Pro Max is being delivered this Friday I’m hyped,michelle,11 ay önce,17
Ahhhh!!! So happy she got them!️‍,Alex Projexx,11 ay önce,0
FINALLY!!! I always come back to your channel to see if you already uploaded this and this is it!! ,Shane Richelle Dosal,11 ay önce (düzenlendi),0
Getting either the iPhone 13 pro or pro max in two weeks can't wait I love the Sierra blue,Michelle Brooks,11 ay önce,1
Does the Apple case cover/block the top ear piece speaker that was moved to the top edge?,Brian,11 ay önce,0
i love ur unboxing apple items vids they are sooo fun to watch,Nowier,8 ay önce,2
I appreciate how you beeped out Siri when you said “hey Siri”.,PEH14,11 ay önce,12
AHHH!!!! I've been waiting for this video!!! <3 <3<3  I pre-ordered mine last week and I cant wait to open it up omg!! :D,Nippyqueen,11 ay önce,0
Can't wait for the iPad mini!!! It's so cute,Maria Diana Hadăr,11 ay önce,0
I've not even seen iPhone 11 in real I cant even imagine of iPhone 13,Muskan Bhatta,11 ay önce,0
"Great review, love the sierra blue",Caleb Star,11 ay önce,1
so like is anyone else wondering what she’s going to do with 4 new iPhones️,Aribella Menold,11 ay önce,1
finally a phone that rhymes with Justine ,Nathan David,11 ay önce,3
"Nice Justine, Big Fan! Been waiting for this for a long time! :)",Amasha Liyanage,11 ay önce (düzenlendi),0
I can tell you love your job haha so happy There finally out cant wait to get mine ,sarah G,11 ay önce,0
When will iPhone 13 Pro Max come out?,Funny Kids Crafts,11 ay önce,1
Ok I’ll be honest I really didn’t like the camera on the non pro phones but seeing them like this actually changed my mind. I feel like on the website it makes the two cameras look farther apart. Lol idk if that makes sense,Kristopher,11 ay önce,0
Love watching your vids! The way you speak is inspiring and makes me happy!,Henry Huang,11 ay önce,0
Remember when apple’s rosegold was more pink than their actual pink phone,Jedd Simon,11 ay önce,11
I just love your energy :),iñaki & mati,11 ay önce,1
it's been a long journey since your first video of waiting for the first iPhone!,B3A5T 125,11 ay önce,1
I got the iPhone 12 Pro Max and it’s no different than the 13 max,Kjrivera 24,11 ay önce,1
Fun as always!,J Alonso,11 ay önce,0
"Back to the ‘champagne’ color. I’m quite happy about that, but I’ll be waiting for the 14 since I’ve got the wonderful XS Max currently and it’s not really much of an upgrade and hasn’t been since I purchased the Max.",Flamingo Fins,11 ay önce,0
I bought that sierra blue and I can't WAIT to get my hands on it!,Harrt,11 ay önce,5
I hope next year they decide to keep the gold for the pro models I’m going to wait until next year. Love you  Ijustine btw,NewAgeHero,11 ay önce,0
"I've been watching justines videos for 4 years now..
..woooww her channel grew so fast",Andrww,11 ay önce,1
I'm thinking if Apple would release another iPhone 13 in purple sometime March? Hmmmmm,Christopher Eric Justin Uy,11 ay önce,0
MY FAVOURITE TIME OF THE YEAR ️,Callum John Edwards-Williams,11 ay önce,0
I'm guessing the iphone 12 pro max cases will fit the iphone 13 pro max?,Miinaah,11 ay önce,0
I love how she sensors the “hey Siri” and it wouldn’t trigger my siri ️,Alonso Molina,11 ay önce,5
